"X_COORD","Y_COORD","HABITAT"
446441,3960542,0
446446,3960542,0
446451,3960542,0
446456,3960542,0
446461,3960542,0
446466,3960542,0
446471,3960542,0
446476,3960542,0
446481,3960542,0
446486,3960542,0
446491,3960542,0
446496,3960542,0
446501,3960542,0
446506,3960542,0
446511,3960542,1
446516,3960542,1
446521,3960542,1
446526,3960542,1
446531,3960542,1
446536,3960542,1
446541,3960542,1
446546,3960542,1
446551,3960542,1
446556,3960542,1
446561,3960542,1
446566,3960542,1
446571,3960542,1
446576,3960542,1
446581,3960542,1
446586,3960542,1
446591,3960542,1
446596,3960542,1
446601,3960542,1
446606,3960542,1
446611,3960542,1
446616,3960542,1
446621,3960542,1
446626,3960542,1
446631,3960542,1
446636,3960542,1
446641,3960542,1
446646,3960542,1
446651,3960542,1
446656,3960542,1
446661,3960542,1
446666,3960542,1
446671,3960542,1
446676,3960542,1
446681,3960542,1
446686,3960542,1
446691,3960542,1
446696,3960542,1
446701,3960542,1
446706,3960542,1
446711,3960542,1
446716,3960542,1
446721,3960542,1
446726,3960542,1
446731,3960542,1
446736,3960542,1
446741,3960542,1
446746,3960542,1
446751,3960542,1
446756,3960542,1
446761,3960542,1
446766,3960542,1
446771,3960542,1
446776,3960542,1
446781,3960542,1
446786,3960542,1
446791,3960542,1
446796,3960542,1
446801,3960542,1
446806,3960542,1
446811,3960542,1
446816,3960542,1
446821,3960542,1
446826,3960542,1
446831,3960542,0
446836,3960542,0
446841,3960542,0
446846,3960542,0
446851,3960542,0
446856,3960542,0
446861,3960542,0
446866,3960542,0
446871,3960542,0
446876,3960542,0
446881,3960542,0
446886,3960542,0
446891,3960542,0
446896,3960542,0
446901,3960542,0
446906,3960542,0
446911,3960542,0
446916,3960542,0
446381,3960547,0
446386,3960547,0
446391,3960547,0
446396,3960547,0
446401,3960547,0
446406,3960547,0
446411,3960547,0
446416,3960547,0
446421,3960547,0
446426,3960547,0
446431,3960547,0
446436,3960547,0
446441,3960547,0
446446,3960547,0
446451,3960547,0
446456,3960547,0
446461,3960547,0
446466,3960547,0
446471,3960547,0
446476,3960547,0
446481,3960547,0
446486,3960547,0
446491,3960547,0
446496,3960547,0
446501,3960547,0
446506,3960547,0
446511,3960547,0
446516,3960547,0
446521,3960547,1
446526,3960547,1
446531,3960547,1
446536,3960547,1
446541,3960547,1
446546,3960547,1
446551,3960547,1
446556,3960547,1
446561,3960547,1
446566,3960547,1
446571,3960547,1
446576,3960547,1
446581,3960547,1
446586,3960547,1
446591,3960547,1
446596,3960547,1
446601,3960547,1
446606,3960547,1
446611,3960547,1
446616,3960547,1
446621,3960547,1
446626,3960547,1
446631,3960547,1
446636,3960547,1
446641,3960547,1
446646,3960547,1
446651,3960547,1
446656,3960547,1
446661,3960547,1
446666,3960547,1
446671,3960547,1
446676,3960547,1
446681,3960547,1
446686,3960547,1
446691,3960547,1
446696,3960547,1
446701,3960547,1
446706,3960547,1
446711,3960547,1
446716,3960547,1
446721,3960547,1
446726,3960547,1
446731,3960547,1
446736,3960547,1
446741,3960547,1
446746,3960547,1
446751,3960547,1
446756,3960547,1
446761,3960547,1
446766,3960547,1
446771,3960547,1
446776,3960547,1
446781,3960547,1
446786,3960547,1
446791,3960547,1
446796,3960547,1
446801,3960547,1
446806,3960547,1
446811,3960547,1
446816,3960547,1
446821,3960547,1
446826,3960547,1
446831,3960547,0
446836,3960547,0
446841,3960547,0
446846,3960547,0
446851,3960547,0
446856,3960547,0
446861,3960547,0
446866,3960547,0
446871,3960547,0
446876,3960547,0
446881,3960547,0
446886,3960547,0
446891,3960547,0
446896,3960547,0
446901,3960547,0
446906,3960547,0
446911,3960547,0
446916,3960547,0
446381,3960552,0
446386,3960552,0
446391,3960552,0
446396,3960552,0
446401,3960552,0
446406,3960552,0
446411,3960552,0
446416,3960552,0
446421,3960552,0
446426,3960552,0
446431,3960552,0
446436,3960552,0
446441,3960552,0
446446,3960552,0
446451,3960552,0
446456,3960552,0
446461,3960552,0
446466,3960552,0
446471,3960552,0
446476,3960552,0
446481,3960552,0
446486,3960552,0
446491,3960552,0
446496,3960552,0
446501,3960552,0
446506,3960552,0
446511,3960552,0
446516,3960552,0
446521,3960552,0
446526,3960552,0
446531,3960552,1
446536,3960552,1
446541,3960552,1
446546,3960552,1
446551,3960552,1
446556,3960552,1
446561,3960552,1
446566,3960552,1
446571,3960552,1
446576,3960552,1
446581,3960552,1
446586,3960552,1
446591,3960552,1
446596,3960552,1
446601,3960552,1
446606,3960552,1
446611,3960552,1
446616,3960552,1
446621,3960552,1
446626,3960552,1
446631,3960552,1
446636,3960552,1
446641,3960552,1
446646,3960552,1
446651,3960552,1
446656,3960552,1
446661,3960552,1
446666,3960552,1
446671,3960552,1
446676,3960552,1
446681,3960552,1
446686,3960552,1
446691,3960552,1
446696,3960552,1
446701,3960552,1
446706,3960552,1
446711,3960552,1
446716,3960552,1
446721,3960552,1
446726,3960552,1
446731,3960552,1
446736,3960552,1
446741,3960552,1
446746,3960552,1
446751,3960552,1
446756,3960552,1
446761,3960552,1
446766,3960552,1
446771,3960552,1
446776,3960552,1
446781,3960552,1
446786,3960552,1
446791,3960552,1
446796,3960552,1
446801,3960552,1
446806,3960552,1
446811,3960552,1
446816,3960552,1
446821,3960552,1
446826,3960552,0
446831,3960552,0
446836,3960552,0
446841,3960552,0
446846,3960552,0
446851,3960552,0
446856,3960552,0
446861,3960552,0
446866,3960552,0
446871,3960552,0
446876,3960552,0
446881,3960552,0
446886,3960552,0
446891,3960552,0
446896,3960552,0
446901,3960552,0
446906,3960552,0
446911,3960552,0
446916,3960552,0
446381,3960557,0
446386,3960557,0
446391,3960557,0
446396,3960557,0
446401,3960557,0
446406,3960557,0
446411,3960557,0
446416,3960557,0
446421,3960557,0
446426,3960557,0
446431,3960557,0
446436,3960557,0
446441,3960557,0
446446,3960557,0
446451,3960557,0
446456,3960557,0
446461,3960557,0
446466,3960557,0
446471,3960557,0
446476,3960557,0
446481,3960557,0
446486,3960557,0
446491,3960557,0
446496,3960557,0
446501,3960557,0
446506,3960557,0
446511,3960557,0
446516,3960557,0
446521,3960557,0
446526,3960557,0
446531,3960557,0
446536,3960557,1
446541,3960557,1
446546,3960557,1
446551,3960557,1
446556,3960557,1
446561,3960557,1
446566,3960557,1
446571,3960557,1
446576,3960557,1
446581,3960557,1
446586,3960557,1
446591,3960557,1
446596,3960557,1
446601,3960557,1
446606,3960557,1
446611,3960557,1
446616,3960557,1
446621,3960557,1
446626,3960557,1
446631,3960557,1
446636,3960557,1
446641,3960557,1
446646,3960557,1
446651,3960557,1
446656,3960557,1
446661,3960557,1
446666,3960557,1
446671,3960557,1
446676,3960557,1
446681,3960557,1
446686,3960557,1
446691,3960557,1
446696,3960557,1
446701,3960557,1
446706,3960557,1
446711,3960557,1
446716,3960557,1
446721,3960557,1
446726,3960557,1
446731,3960557,1
446736,3960557,1
446741,3960557,1
446746,3960557,1
446751,3960557,1
446756,3960557,1
446761,3960557,1
446766,3960557,1
446771,3960557,1
446776,3960557,1
446781,3960557,1
446786,3960557,1
446791,3960557,1
446796,3960557,1
446801,3960557,1
446806,3960557,1
446811,3960557,1
446816,3960557,1
446821,3960557,1
446826,3960557,0
446831,3960557,0
446836,3960557,0
446841,3960557,0
446846,3960557,0
446851,3960557,0
446856,3960557,0
446861,3960557,0
446866,3960557,0
446871,3960557,0
446876,3960557,0
446881,3960557,0
446886,3960557,0
446891,3960557,0
446896,3960557,0
446901,3960557,0
446906,3960557,0
446911,3960557,0
446916,3960557,0
446381,3960562,0
446386,3960562,0
446391,3960562,0
446396,3960562,0
446401,3960562,0
446406,3960562,0
446411,3960562,0
446416,3960562,0
446421,3960562,0
446426,3960562,0
446431,3960562,0
446436,3960562,0
446441,3960562,0
446446,3960562,0
446451,3960562,0
446456,3960562,0
446461,3960562,0
446466,3960562,0
446471,3960562,0
446476,3960562,0
446481,3960562,0
446486,3960562,0
446491,3960562,0
446496,3960562,0
446501,3960562,0
446506,3960562,0
446511,3960562,0
446516,3960562,0
446521,3960562,0
446526,3960562,0
446531,3960562,0
446536,3960562,0
446541,3960562,0
446546,3960562,1
446551,3960562,1
446556,3960562,1
446561,3960562,1
446566,3960562,1
446571,3960562,1
446576,3960562,1
446581,3960562,1
446586,3960562,1
446591,3960562,1
446596,3960562,1
446601,3960562,1
446606,3960562,1
446611,3960562,1
446616,3960562,1
446621,3960562,1
446626,3960562,1
446631,3960562,1
446636,3960562,1
446641,3960562,1
446646,3960562,1
446651,3960562,1
446656,3960562,1
446661,3960562,1
446666,3960562,1
446671,3960562,1
446676,3960562,1
446681,3960562,1
446686,3960562,1
446691,3960562,1
446696,3960562,1
446701,3960562,1
446706,3960562,1
446711,3960562,1
446716,3960562,1
446721,3960562,1
446726,3960562,1
446731,3960562,1
446736,3960562,1
446741,3960562,1
446746,3960562,1
446751,3960562,1
446756,3960562,1
446761,3960562,1
446766,3960562,1
446771,3960562,1
446776,3960562,1
446781,3960562,1
446786,3960562,1
446791,3960562,1
446796,3960562,1
446801,3960562,1
446806,3960562,1
446811,3960562,1
446816,3960562,1
446821,3960562,0
446826,3960562,0
446831,3960562,0
446836,3960562,0
446841,3960562,0
446846,3960562,0
446851,3960562,0
446856,3960562,0
446861,3960562,0
446866,3960562,0
446871,3960562,0
446876,3960562,0
446881,3960562,0
446886,3960562,0
446891,3960562,0
446896,3960562,0
446901,3960562,0
446906,3960562,0
446911,3960562,0
446916,3960562,0
446381,3960567,0
446386,3960567,0
446391,3960567,0
446396,3960567,0
446401,3960567,0
446406,3960567,0
446411,3960567,0
446416,3960567,0
446421,3960567,0
446426,3960567,0
446431,3960567,0
446436,3960567,0
446441,3960567,0
446446,3960567,0
446451,3960567,0
446456,3960567,0
446461,3960567,0
446466,3960567,0
446471,3960567,0
446476,3960567,0
446481,3960567,0
446486,3960567,0
446491,3960567,0
446496,3960567,0
446501,3960567,0
446506,3960567,0
446511,3960567,0
446516,3960567,0
446521,3960567,0
446526,3960567,0
446531,3960567,0
446536,3960567,0
446541,3960567,0
446546,3960567,0
446551,3960567,1
446556,3960567,1
446561,3960567,1
446566,3960567,1
446571,3960567,1
446576,3960567,1
446581,3960567,1
446586,3960567,1
446591,3960567,1
446596,3960567,1
446601,3960567,1
446606,3960567,1
446611,3960567,1
446616,3960567,1
446621,3960567,1
446626,3960567,1
446631,3960567,1
446636,3960567,1
446641,3960567,1
446646,3960567,1
446651,3960567,1
446656,3960567,1
446661,3960567,1
446666,3960567,1
446671,3960567,1
446676,3960567,1
446681,3960567,1
446686,3960567,1
446691,3960567,1
446696,3960567,1
446701,3960567,1
446706,3960567,1
446711,3960567,1
446716,3960567,1
446721,3960567,1
446726,3960567,1
446731,3960567,1
446736,3960567,1
446741,3960567,1
446746,3960567,1
446751,3960567,1
446756,3960567,1
446761,3960567,1
446766,3960567,1
446771,3960567,1
446776,3960567,1
446781,3960567,1
446786,3960567,1
446791,3960567,1
446796,3960567,1
446801,3960567,1
446806,3960567,1
446811,3960567,1
446816,3960567,1
446821,3960567,0
446826,3960567,0
446831,3960567,0
446836,3960567,0
446841,3960567,0
446846,3960567,0
446851,3960567,0
446856,3960567,0
446861,3960567,0
446866,3960567,0
446871,3960567,0
446876,3960567,0
446881,3960567,0
446886,3960567,0
446891,3960567,0
446896,3960567,0
446901,3960567,0
446906,3960567,0
446911,3960567,0
446916,3960567,0
446381,3960572,0
446386,3960572,0
446391,3960572,0
446396,3960572,0
446401,3960572,0
446406,3960572,0
446411,3960572,0
446416,3960572,0
446421,3960572,0
446426,3960572,0
446431,3960572,0
446436,3960572,0
446441,3960572,0
446446,3960572,0
446451,3960572,0
446456,3960572,0
446461,3960572,0
446466,3960572,0
446471,3960572,0
446476,3960572,0
446481,3960572,0
446486,3960572,0
446491,3960572,0
446496,3960572,0
446501,3960572,0
446506,3960572,0
446511,3960572,0
446516,3960572,0
446521,3960572,0
446526,3960572,0
446531,3960572,0
446536,3960572,0
446541,3960572,0
446546,3960572,0
446551,3960572,0
446556,3960572,1
446561,3960572,1
446566,3960572,1
446571,3960572,1
446576,3960572,1
446581,3960572,1
446586,3960572,1
446591,3960572,1
446596,3960572,1
446601,3960572,1
446606,3960572,1
446611,3960572,1
446616,3960572,1
446621,3960572,1
446626,3960572,1
446631,3960572,1
446636,3960572,1
446641,3960572,1
446646,3960572,1
446651,3960572,1
446656,3960572,1
446661,3960572,1
446666,3960572,1
446671,3960572,1
446676,3960572,1
446681,3960572,1
446686,3960572,1
446691,3960572,1
446696,3960572,1
446701,3960572,1
446706,3960572,1
446711,3960572,1
446716,3960572,1
446721,3960572,1
446726,3960572,1
446731,3960572,1
446736,3960572,1
446741,3960572,1
446746,3960572,1
446751,3960572,1
446756,3960572,1
446761,3960572,1
446766,3960572,1
446771,3960572,1
446776,3960572,1
446781,3960572,1
446786,3960572,1
446791,3960572,1
446796,3960572,1
446801,3960572,1
446806,3960572,1
446811,3960572,1
446816,3960572,0
446821,3960572,0
446826,3960572,0
446831,3960572,0
446836,3960572,0
446841,3960572,0
446846,3960572,0
446851,3960572,0
446856,3960572,0
446861,3960572,0
446866,3960572,0
446871,3960572,0
446876,3960572,0
446881,3960572,0
446886,3960572,0
446891,3960572,0
446896,3960572,0
446901,3960572,0
446906,3960572,0
446911,3960572,0
446916,3960572,0
446381,3960577,0
446386,3960577,0
446391,3960577,0
446396,3960577,0
446401,3960577,0
446406,3960577,0
446411,3960577,0
446416,3960577,0
446421,3960577,0
446426,3960577,0
446431,3960577,0
446436,3960577,0
446441,3960577,0
446446,3960577,0
446451,3960577,0
446456,3960577,0
446461,3960577,0
446466,3960577,0
446471,3960577,0
446476,3960577,0
446481,3960577,0
446486,3960577,0
446491,3960577,0
446496,3960577,0
446501,3960577,0
446506,3960577,0
446511,3960577,0
446516,3960577,0
446521,3960577,0
446526,3960577,0
446531,3960577,0
446536,3960577,0
446541,3960577,0
446546,3960577,0
446551,3960577,0
446556,3960577,0
446561,3960577,0
446566,3960577,1
446571,3960577,1
446576,3960577,1
446581,3960577,1
446586,3960577,1
446591,3960577,1
446596,3960577,1
446601,3960577,1
446606,3960577,1
446611,3960577,1
446616,3960577,1
446621,3960577,1
446626,3960577,1
446631,3960577,1
446636,3960577,1
446641,3960577,1
446646,3960577,1
446651,3960577,1
446656,3960577,1
446661,3960577,1
446666,3960577,1
446671,3960577,1
446676,3960577,1
446681,3960577,1
446686,3960577,1
446691,3960577,1
446696,3960577,1
446701,3960577,1
446706,3960577,1
446711,3960577,1
446716,3960577,1
446721,3960577,1
446726,3960577,1
446731,3960577,1
446736,3960577,1
446741,3960577,1
446746,3960577,1
446751,3960577,1
446756,3960577,1
446761,3960577,1
446766,3960577,1
446771,3960577,1
446776,3960577,1
446781,3960577,1
446786,3960577,1
446791,3960577,1
446796,3960577,1
446801,3960577,0
446806,3960577,0
446811,3960577,0
446816,3960577,0
446821,3960577,0
446826,3960577,0
446831,3960577,0
446836,3960577,0
446841,3960577,0
446846,3960577,0
446851,3960577,0
446856,3960577,0
446861,3960577,0
446866,3960577,0
446871,3960577,0
446876,3960577,0
446881,3960577,0
446886,3960577,0
446891,3960577,0
446896,3960577,0
446901,3960577,0
446906,3960577,0
446911,3960577,0
446916,3960577,0
446381,3960582,0
446386,3960582,0
446391,3960582,0
446396,3960582,0
446401,3960582,0
446406,3960582,0
446411,3960582,0
446416,3960582,0
446421,3960582,0
446426,3960582,0
446431,3960582,0
446436,3960582,0
446441,3960582,0
446446,3960582,0
446451,3960582,0
446456,3960582,0
446461,3960582,0
446466,3960582,0
446471,3960582,0
446476,3960582,0
446481,3960582,0
446486,3960582,0
446491,3960582,0
446496,3960582,0
446501,3960582,0
446506,3960582,0
446511,3960582,0
446516,3960582,0
446521,3960582,0
446526,3960582,0
446531,3960582,0
446536,3960582,0
446541,3960582,0
446546,3960582,0
446551,3960582,0
446556,3960582,0
446561,3960582,0
446566,3960582,0
446571,3960582,0
446576,3960582,1
446581,3960582,1
446586,3960582,1
446591,3960582,1
446596,3960582,1
446601,3960582,1
446606,3960582,1
446611,3960582,1
446616,3960582,1
446621,3960582,1
446626,3960582,1
446631,3960582,1
446636,3960582,1
446641,3960582,1
446646,3960582,1
446651,3960582,1
446656,3960582,1
446661,3960582,1
446666,3960582,1
446671,3960582,1
446676,3960582,1
446681,3960582,1
446686,3960582,1
446691,3960582,1
446696,3960582,1
446701,3960582,1
446706,3960582,1
446711,3960582,1
446716,3960582,1
446721,3960582,1
446726,3960582,1
446731,3960582,1
446736,3960582,1
446741,3960582,1
446746,3960582,1
446751,3960582,1
446756,3960582,1
446761,3960582,1
446766,3960582,1
446771,3960582,1
446776,3960582,1
446781,3960582,1
446786,3960582,1
446791,3960582,0
446796,3960582,0
446801,3960582,0
446806,3960582,0
446811,3960582,0
446816,3960582,0
446821,3960582,0
446826,3960582,0
446831,3960582,0
446836,3960582,0
446841,3960582,0
446846,3960582,0
446851,3960582,0
446856,3960582,0
446861,3960582,0
446866,3960582,0
446871,3960582,0
446876,3960582,0
446881,3960582,0
446886,3960582,0
446891,3960582,0
446896,3960582,0
446901,3960582,0
446906,3960582,0
446911,3960582,0
446916,3960582,0
446381,3960587,0
446386,3960587,0
446391,3960587,0
446396,3960587,0
446401,3960587,0
446406,3960587,0
446411,3960587,0
446416,3960587,0
446421,3960587,0
446426,3960587,0
446431,3960587,0
446436,3960587,0
446441,3960587,0
446446,3960587,0
446451,3960587,0
446456,3960587,0
446461,3960587,0
446466,3960587,0
446471,3960587,0
446476,3960587,0
446481,3960587,0
446486,3960587,0
446491,3960587,0
446496,3960587,0
446501,3960587,0
446506,3960587,0
446511,3960587,0
446516,3960587,0
446521,3960587,0
446526,3960587,0
446531,3960587,0
446536,3960587,0
446541,3960587,0
446546,3960587,0
446551,3960587,0
446556,3960587,0
446561,3960587,0
446566,3960587,0
446571,3960587,0
446576,3960587,0
446581,3960587,0
446586,3960587,1
446591,3960587,1
446596,3960587,1
446601,3960587,1
446606,3960587,1
446611,3960587,1
446616,3960587,1
446621,3960587,1
446626,3960587,1
446631,3960587,1
446636,3960587,1
446641,3960587,1
446646,3960587,1
446651,3960587,1
446656,3960587,1
446661,3960587,1
446666,3960587,1
446671,3960587,1
446676,3960587,1
446681,3960587,1
446686,3960587,1
446691,3960587,1
446696,3960587,1
446701,3960587,1
446706,3960587,1
446711,3960587,1
446716,3960587,1
446721,3960587,1
446726,3960587,1
446731,3960587,1
446736,3960587,1
446741,3960587,1
446746,3960587,1
446751,3960587,1
446756,3960587,1
446761,3960587,1
446766,3960587,1
446771,3960587,1
446776,3960587,1
446781,3960587,0
446786,3960587,0
446791,3960587,0
446796,3960587,0
446801,3960587,0
446806,3960587,0
446811,3960587,0
446816,3960587,0
446821,3960587,0
446826,3960587,0
446831,3960587,0
446836,3960587,0
446841,3960587,0
446846,3960587,0
446851,3960587,0
446856,3960587,0
446861,3960587,0
446866,3960587,0
446871,3960587,0
446876,3960587,0
446881,3960587,0
446886,3960587,0
446891,3960587,0
446896,3960587,0
446901,3960587,0
446906,3960587,0
446911,3960587,0
446916,3960587,0
446381,3960592,0
446386,3960592,0
446391,3960592,0
446396,3960592,0
446401,3960592,0
446406,3960592,0
446411,3960592,0
446416,3960592,0
446421,3960592,0
446426,3960592,0
446431,3960592,0
446436,3960592,0
446441,3960592,0
446446,3960592,0
446451,3960592,0
446456,3960592,0
446461,3960592,0
446466,3960592,0
446471,3960592,0
446476,3960592,0
446481,3960592,0
446486,3960592,0
446491,3960592,0
446496,3960592,0
446501,3960592,0
446506,3960592,0
446511,3960592,0
446516,3960592,0
446521,3960592,0
446526,3960592,0
446531,3960592,0
446536,3960592,0
446541,3960592,0
446546,3960592,0
446551,3960592,0
446556,3960592,0
446561,3960592,0
446566,3960592,0
446571,3960592,0
446576,3960592,0
446581,3960592,0
446586,3960592,0
446591,3960592,0
446596,3960592,1
446601,3960592,1
446606,3960592,1
446611,3960592,1
446616,3960592,1
446621,3960592,1
446626,3960592,1
446631,3960592,1
446636,3960592,1
446641,3960592,1
446646,3960592,1
446651,3960592,1
446656,3960592,1
446661,3960592,1
446666,3960592,1
446671,3960592,1
446676,3960592,1
446681,3960592,1
446686,3960592,1
446691,3960592,1
446696,3960592,1
446701,3960592,1
446706,3960592,1
446711,3960592,1
446716,3960592,1
446721,3960592,1
446726,3960592,1
446731,3960592,1
446736,3960592,1
446741,3960592,1
446746,3960592,1
446751,3960592,1
446756,3960592,1
446761,3960592,1
446766,3960592,0
446771,3960592,0
446776,3960592,0
446781,3960592,0
446786,3960592,0
446791,3960592,0
446796,3960592,0
446801,3960592,0
446806,3960592,0
446811,3960592,0
446816,3960592,0
446821,3960592,0
446826,3960592,0
446831,3960592,0
446836,3960592,0
446841,3960592,0
446846,3960592,0
446851,3960592,0
446856,3960592,0
446861,3960592,0
446866,3960592,0
446871,3960592,0
446876,3960592,0
446881,3960592,0
446886,3960592,0
446891,3960592,0
446896,3960592,0
446901,3960592,0
446906,3960592,0
446911,3960592,0
446916,3960592,0
446381,3960597,0
446386,3960597,0
446391,3960597,0
446396,3960597,0
446401,3960597,0
446406,3960597,0
446411,3960597,0
446416,3960597,0
446421,3960597,0
446426,3960597,0
446431,3960597,0
446436,3960597,0
446441,3960597,0
446446,3960597,0
446451,3960597,0
446456,3960597,0
446461,3960597,0
446466,3960597,0
446471,3960597,0
446476,3960597,0
446481,3960597,0
446486,3960597,0
446491,3960597,0
446496,3960597,0
446501,3960597,0
446506,3960597,0
446511,3960597,0
446516,3960597,0
446521,3960597,0
446526,3960597,0
446531,3960597,0
446536,3960597,0
446541,3960597,0
446546,3960597,0
446551,3960597,0
446556,3960597,0
446561,3960597,0
446566,3960597,0
446571,3960597,0
446576,3960597,0
446581,3960597,0
446586,3960597,0
446591,3960597,0
446596,3960597,0
446601,3960597,0
446606,3960597,0
446611,3960597,0
446616,3960597,0
446621,3960597,0
446626,3960597,0
446631,3960597,0
446636,3960597,0
446641,3960597,0
446646,3960597,1
446651,3960597,1
446656,3960597,1
446661,3960597,1
446666,3960597,1
446671,3960597,1
446676,3960597,1
446681,3960597,1
446686,3960597,1
446691,3960597,1
446696,3960597,1
446701,3960597,1
446706,3960597,1
446711,3960597,1
446716,3960597,1
446721,3960597,1
446726,3960597,1
446731,3960597,1
446736,3960597,1
446741,3960597,1
446746,3960597,1
446751,3960597,1
446756,3960597,0
446761,3960597,0
446766,3960597,0
446771,3960597,0
446776,3960597,0
446781,3960597,0
446786,3960597,0
446791,3960597,0
446796,3960597,0
446801,3960597,0
446806,3960597,0
446811,3960597,0
446816,3960597,0
446821,3960597,0
446826,3960597,0
446831,3960597,0
446836,3960597,0
446841,3960597,0
446846,3960597,0
446851,3960597,0
446856,3960597,0
446861,3960597,0
446866,3960597,0
446871,3960597,0
446876,3960597,0
446881,3960597,0
446886,3960597,0
446891,3960597,0
446896,3960597,0
446901,3960597,0
446906,3960597,0
446911,3960597,0
446916,3960597,0
446381,3960602,0
446386,3960602,0
446391,3960602,0
446396,3960602,0
446401,3960602,0
446406,3960602,0
446411,3960602,0
446416,3960602,0
446421,3960602,0
446426,3960602,0
446431,3960602,0
446436,3960602,0
446441,3960602,0
446446,3960602,0
446451,3960602,0
446456,3960602,0
446461,3960602,0
446466,3960602,0
446471,3960602,0
446476,3960602,0
446481,3960602,0
446486,3960602,0
446491,3960602,0
446496,3960602,0
446501,3960602,0
446506,3960602,0
446511,3960602,0
446516,3960602,0
446521,3960602,0
446526,3960602,0
446531,3960602,0
446536,3960602,0
446541,3960602,0
446546,3960602,0
446551,3960602,0
446556,3960602,0
446561,3960602,0
446566,3960602,0
446571,3960602,0
446576,3960602,0
446581,3960602,0
446586,3960602,0
446591,3960602,0
446596,3960602,0
446601,3960602,0
446606,3960602,0
446611,3960602,0
446616,3960602,0
446621,3960602,0
446626,3960602,0
446631,3960602,0
446636,3960602,0
446641,3960602,0
446646,3960602,0
446651,3960602,0
446656,3960602,0
446661,3960602,0
446666,3960602,0
446671,3960602,0
446676,3960602,0
446681,3960602,0
446686,3960602,0
446691,3960602,0
446696,3960602,0
446701,3960602,0
446706,3960602,0
446711,3960602,0
446716,3960602,0
446721,3960602,0
446726,3960602,0
446731,3960602,0
446736,3960602,0
446741,3960602,0
446746,3960602,0
446751,3960602,0
446756,3960602,0
446761,3960602,0
446766,3960602,0
446771,3960602,0
446776,3960602,0
446781,3960602,0
446786,3960602,0
446791,3960602,0
446796,3960602,0
446801,3960602,0
446806,3960602,0
446811,3960602,0
446816,3960602,0
446821,3960602,0
446826,3960602,0
446831,3960602,0
446836,3960602,0
446841,3960602,0
446846,3960602,0
446851,3960602,0
446856,3960602,0
446861,3960602,0
446866,3960602,0
446871,3960602,0
446876,3960602,0
446881,3960602,0
446886,3960602,0
446891,3960602,0
446896,3960602,0
446901,3960602,0
446906,3960602,0
446911,3960602,0
446916,3960602,0
446381,3960607,0
446386,3960607,0
446391,3960607,0
446396,3960607,0
446401,3960607,0
446406,3960607,0
446411,3960607,0
446416,3960607,0
446421,3960607,0
446426,3960607,0
446431,3960607,0
446436,3960607,0
446441,3960607,0
446446,3960607,0
446451,3960607,0
446456,3960607,0
446461,3960607,0
446466,3960607,0
446471,3960607,0
446476,3960607,0
446481,3960607,0
446486,3960607,0
446491,3960607,0
446496,3960607,0
446501,3960607,0
446506,3960607,0
446511,3960607,0
446516,3960607,0
446521,3960607,0
446526,3960607,0
446531,3960607,0
446536,3960607,0
446541,3960607,0
446546,3960607,0
446551,3960607,0
446556,3960607,0
446561,3960607,0
446566,3960607,0
446571,3960607,0
446576,3960607,0
446581,3960607,0
446586,3960607,0
446591,3960607,0
446596,3960607,0
446601,3960607,0
446606,3960607,0
446611,3960607,0
446616,3960607,0
446621,3960607,0
446626,3960607,0
446631,3960607,0
446636,3960607,0
446641,3960607,0
446646,3960607,0
446651,3960607,0
446656,3960607,0
446661,3960607,0
446666,3960607,0
446671,3960607,0
446676,3960607,0
446681,3960607,0
446686,3960607,0
446691,3960607,0
446696,3960607,0
446701,3960607,0
446706,3960607,0
446711,3960607,0
446716,3960607,0
446721,3960607,0
446726,3960607,0
446731,3960607,0
446736,3960607,0
446741,3960607,0
446746,3960607,0
446751,3960607,0
446756,3960607,0
446761,3960607,0
446766,3960607,0
446771,3960607,0
446776,3960607,0
446781,3960607,0
446786,3960607,0
446791,3960607,0
446796,3960607,0
446801,3960607,0
446806,3960607,0
446811,3960607,0
446816,3960607,0
446821,3960607,0
446826,3960607,0
446831,3960607,0
446836,3960607,0
446841,3960607,0
446846,3960607,0
446851,3960607,0
446856,3960607,0
446861,3960607,0
446866,3960607,0
446871,3960607,0
446876,3960607,0
446881,3960607,0
446886,3960607,0
446891,3960607,0
446896,3960607,0
446901,3960607,0
446906,3960607,0
446911,3960607,0
446916,3960607,0
446381,3960612,0
446386,3960612,0
446391,3960612,0
446396,3960612,0
446401,3960612,0
446406,3960612,0
446411,3960612,0
446416,3960612,0
446421,3960612,0
446426,3960612,0
446431,3960612,0
446436,3960612,0
446441,3960612,0
446446,3960612,0
446451,3960612,0
446456,3960612,0
446461,3960612,0
446466,3960612,0
446471,3960612,0
446476,3960612,0
446481,3960612,0
446486,3960612,0
446491,3960612,0
446496,3960612,0
446501,3960612,0
446506,3960612,0
446511,3960612,0
446516,3960612,0
446521,3960612,0
446526,3960612,0
446531,3960612,0
446536,3960612,0
446541,3960612,0
446546,3960612,0
446551,3960612,0
446556,3960612,0
446561,3960612,0
446566,3960612,0
446571,3960612,0
446576,3960612,0
446581,3960612,0
446586,3960612,0
446591,3960612,0
446596,3960612,0
446601,3960612,0
446606,3960612,0
446611,3960612,0
446616,3960612,0
446621,3960612,0
446626,3960612,0
446631,3960612,0
446636,3960612,0
446641,3960612,0
